fpType,relIndex,absIndex,fpName,smarts
insilico,3129,11714,Un11714,N[cH0]1:[cH1]:[cH1]:[cX3](:[cH1]:[cX3]1)
insilico,3130,11717,Un11717,[CX4]([CH2][SX2])[CX4]
insilico,3131,11720,Un11720,[CH3][CX4][CX4]([CX4]([CX3]=[OH0])[OH1])
insilico,3132,11721,Un11721,N[CH0]([CH2][#6])([#6])[CH2][#6]
insilico,3133,11722,Un11722,O[CH1]([CH1]([CH1]([#6])O)O[CH3])[#6]
insilico,3134,11724,Un11724,[CX3][CX4]([CX4][CH2][CH0](=[OH0])[OH1])
insilico,3135,11726,Un11726,[cX3]([cX3](a)[OH0][CX4])[cX3]([cH1][cH1][cX3]a)a
insilico,3136,11728,Un11728,[#8]=[CH0]([CH2][CH2][#6])O[CH2][#6]
insilico,3137,11730,Un11730,[CX4]([CH1]([CX3])[NH2])[OH1]
insilico,3138,11731,Un11731,[cX3](a)(a)[cH0]([cH1][cX3](a))[cH1][cX3](a)
insilico,3139,11733,Un11733,[CX3](a)(=[OH0])[NX3][CX4]([CH2][cX3](a)[cH0]1[cH1][cH1][cH1][cH1][cX3]1a)
insilico,3140,11739,Un11739,O=[CH0]([CH2][#7])O
insilico,3141,11740,Un11740,O[CH1]1[CH2][CH0]([CH1]([#6])[#6][#6]1)([#6])[CH3]
insilico,3142,11742,Un11742,[CX4]1[CH2][CX4]([CX4][CH0]([CX4])([CX4]1[OX2])[CH3])
insilico,3143,11745,Un11745,[CX4][CH0]([CX4][CX4])([CX4][OH1])[CH3]
insilico,3144,11747,Un11747,[cH1]1:n:[cH0]2:[cH0](:n:[cH1]:n:[cX3]2):n1
insilico,3145,11751,Un11751,O=[CH0]([CH1]([CH2][#6])N[CH0]([CH1]([#7])[CH2][#6])=O)[#7]
insilico,3146,11753,Un11753,[CX4]1[CH2][CH2][CH2][CH2][CX4]1([CX4])
insilico,3147,11754,Un11754,[cX3]1[cX3][cX3][cH0]([cH1][cH1]1)[OH0][CH2][CX4]([CX4])
insilico,3148,11755,Un11755,[CH3][CH2]O[CH0](=O)[cH0](:[#6]):[#6]
insilico,3149,11756,Un11756,[CX4]([CX4]([CH1]([CX4]([CX4][CH3]))[CH3]))([CH3])
insilico,3150,11757,Un11757,[CH3]O[cH0]1:[cH1]:[cH0]2:[cH0](:n:[cH0](:[cX3]2)[#6]):[cH1]:[cH1]1
insilico,3151,11759,Un11759,[cH1]1[cH1][cH1][cH0]([cX3]([cH1]1)a)[nH0][cX3]a
insilico,3152,11760,Un11760,O=[CH0]([CH1](N[#6])[#6])N[CH1]([#6])[#6]
insilico,3153,11761,Un11761,[CH3][CH0]1([CH0]([#6][#6]([CH1]1[#6]))([#6])[CH3])[#6]
insilico,3154,11764,Un11764,[CH3][CH1]1[CH1]([CH1]([CH1]([CH1]([OH0]1)[OH0][CX4][CX4][OH0][CX4])[OH1])[OH1])[OH1]
insilico,3155,11766,Un11766,O=[CH0](N([#6])O)[#6]
insilico,3156,11767,Un11767,[#8][CH1]([CH1]([#6])[#8])O[CH1]([CH2][CH2][#6])[#6]
insilico,3157,11771,Un11771,O=[CH0]([CH2][CH2][CH2][CH2][CH2][CH2][CH2][#6])O[CH2][CH1]([CH2]OP(=O)(O)O)O
insilico,3158,11772,Un11772,O=[CH0]([cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[#6]1)[#6]
insilico,3159,11775,Un11775,[CH3][CX4][OX2]
insilico,3160,11777,Un11777,[cX3]1(a)[cH1][cX3]([cH0]([cH1][cH0]1[nX2]a)[ClH0])
insilico,3161,11779,Un11779,[cX3](a)([nH0][cX3](a)[NH2])[CX4]
insilico,3162,11780,Un11780,[CH2]1[CH1]([#7])[#6][#6][cH0]2:[cH0]1:[cH1]:[cH1]:[#6](:[#6]2)
insilico,3163,11781,Un11781,[CH3][CH2][CH2][CH2][CH2][CH1]=[CH1][CH2][CH1]=[CH1][CH2][#6]
insilico,3164,11783,Un11783,[NX3][CX4][CH0](=[OH0])[NH1][CX4]([CH2][CH2][SH0][CH3])
insilico,3165,11785,Un11785,[CH3]O[cH0]1:[cH0](:[cH1]:[cH0]([CH2][CH2][#7]):[cH0](:[cH1]1)[#6])[#8]
insilico,3166,11786,Un11786,[CX4][CH2][CH1]1[CX4]([CH2][CH2][CH1]([CX4]1)[CX4]([CX3]=[CH1][CX3](=[OH0])))
insilico,3167,11787,Un11787,[CX4][CH2][CX4]([CH2][CX4]([CH2][CX4]))
insilico,3168,11788,Un11788,[CX4]([CH2][cH0]([cH1][cX3](a))[cX3]a)[NX3]
insilico,3169,11789,Un11789,[NX3]1[CH2][CH2][CH2][CH1]1[CH0](=[OH0])[NH1][CX4][CX4]
insilico,3170,11793,Un11793,[#8][CH1]1[CH1]([CH1]([CH1]([#6])O[CH1]1O[CH1]([CH1]([CH2][#8])[#8])[CH1]([#6])[#8])[#8])O
insilico,3171,11794,Un11794,[#6]O[cH0]1:[cH0]([#6]):[cH0](:[cH0](:[cH1]:[cH1]1)[#6])[#8]
insilico,3172,11795,Un11795,[CX4]([CX4][CX4])[cH0]1[cH1][cH0]([cX3]([cH1][cX3]1))[OX2]
insilico,3173,11797,Un11797,O[cH0]1:[cX3]:[cH0](:[cX3](:[cH1]:[cH1]1))[#6]
insilico,3174,11800,Un11800,[cX3]1[cX3]([cH0]([cX3]([cH1][cH0]1[OX2]))[CH0](=[OH0])[CX4])
insilico,3175,11801,Un11801,[#8][CH1]1[CH1]2[CH1]([CH2][CH2][#6]([#6]2))[#6]([#6]([CH2]1))
insilico,3176,11804,Un11804,[CX4]([CH1]([CH2][OX2])[OH1])
insilico,3177,11805,Un11805,[cX3](a)[cX3]([cH0]1[cX3]([cH1][cX3]([cH1][cX3]1a)))
insilico,3178,11806,Un11806,[CX4]1([CH2][CH1]([CH2][CX4]([CX4]1))[CX4])
insilico,3179,11807,Un11807,[#17][cH0]1:[cH1]:[cH0](:[cH0](:[cH1]:[cH1]1)[#6])[#7]
insilico,3180,11811,Un11811,[cX3](a)[nX3]a
insilico,3181,11812,Un11812,[CX4]1([CX4]([CX4]([CX4]([CH1]([CH1]1[OX2])[OH1]))))
insilico,3182,11813,Un11813,[cX3](a)([nH0][cH0]([nX2]a)[SX2])
insilico,3183,11814,Un11814,[CH3][CH0]1([CH2][#6]([CH2][CH0]([CH1]1[#6])([#6])[CH3]))[CH3]
insilico,3184,11815,Un11815,[CX4]([CX4]([cH0]1[cH0]([cH1][cX3]([cX3]([cH1]1)))[OH0][CH3]))
insilico,3185,11818,Un11818,O=[CH0]([cH0](:[#6]):[cH0]1:[cH1]:[cH1]:[cH1]:[#6]:[#6]1)[#6]
insilico,3186,11821,Un11821,O[CH1]1[CH1]([CH1]([CH1](O[CH0]([CH0]23[CH2][CH2][CH0]4([CH0](=[CH1][CH2][#6]([#6]4))[CH1]2[CH2][CH0]([CH2][CH2]3)([CH3])[CH3])[CH3])=O)O[CH1]1[CH2]O)O)O
insilico,3187,11822,Un11822,[cH1]1:[cH1]:[cH1]:[cX3]:[cH0]2:[cH0]1:[cH1]:[cH1]:[cH1]:[cH0]2[#6]
insilico,3188,11826,Un11826,O=[CH0]([CH0]([#6])([#6])O)[CH2]O
insilico,3189,11827,Un11827,[CH3][CH1]([CH3])[CX4]([CX4])([CX4])
insilico,3190,11828,Un11828,[#6][CH0]([#6])([CH2][#6])[CH0](=O)O[CH3]
insilico,3191,11829,Un11829,[CX4][CH2][CH1]([CH0](=[OH0])[OH1])[NH1][CH0](=[OH0])[CX4][NH2]
insilico,3192,11832,Un11832,O[cH0](:[cH0](:[#6]):[#6]):[#6]
insilico,3193,11834,Un11834,[CX4]([CX4]([CX4][OH1]))[NX3]
insilico,3194,11835,Un11835,F[CH0]([#6])([#6])F
insilico,3195,11837,Un11837,[cX3](a)([cX3](a)-[cX3](a)a)[OH0][CX4]
insilico,3196,11840,Un11840,O=[CH0](O[CH1]1[CH1]([#8])[#6]([CH1](O[CH1]1[#6])[#8]))[CH3]
insilico,3197,11841,Un11841,[CX4][cH0]1[cH1][nH1][cH0]2[cH0]1[cH1][cH1][cH1][cX3]2
insilico,3198,11845,Un11845,[nX2](a)[cH0]([cX3]([cX3]a))[CX3]
insilico,3199,11849,Un11849,[cX3](a)([cX3]a)[CX4]([CX4]([CH2][CH2][CH2][CX4]))
insilico,3200,11850,Un11850,O[CH1]1[CH1]([CH1]([CH1](O[CH1]([#6])[#6])O[CH1]1[CH2]O)O)O
insilico,3201,11851,Un11851,[CX3]([CX4])[NH1][CX3]=[OH0]
insilico,3202,11852,Un11852,[CX3][CX4]([CX4]([CX4][CH0](=[OH0])[NX3]))
insilico,3203,11854,Un11854,[cH1]1:n:[cH1]:n:[cX3]1
insilico,3204,11856,Un11856,[CX4]([CX4][OH0][CH1]1[CH1]([CH1]([CH1]([CH1]([OH0]1)[CX4])[OH1])[OH1])[OH1])[OX2]
insilico,3205,11857,Un11857,[cX3](a)([cH1][cX3](a)[OH1])[CX4]([CX4][OH1])
insilico,3206,11859,Un11859,[CH3][cH0]1:n([#6]):[cH0](:[#6]):[cH0](:[cH0]1[#6]):[#6]
insilico,3207,11861,Un11861,[CX4][CX4]([CX4][CX4][CX3])
insilico,3208,11862,Un11862,[CX4][NH0]([CX4])[CH2][CX4]([CX4])
insilico,3209,11864,Un11864,[CX4][CX4]([CX4][CH2][CX4][CX3])[CH3]
insilico,3210,11866,Un11866,[cX3]([cX3](a)[CH3])[cX3]([cX3]([cX3](a)[CH3]))
insilico,3211,11871,Un11871,[CX4][CH0](=[OH0])[NH1][CH1]([CX4])[CX4]
insilico,3212,11872,Un11872,[cX3]1[cH1][cX3]([cH0]([cX3]([cH1]1))[CX3][OH1])
insilico,3213,11873,Un11873,[CX4]([CX4][CH0](=[OH0])[NX3][cH0]1[cH1][cH1][cX3]([cH1][cH1]1))
insilico,3214,11876,Un11876,[CH2]([CH2][CH2][CX4]([CH2][CH2][CH2][CH2][CX3](=[OH0])))[CX4]
insilico,3215,11879,Un11879,[NX3]([CX4])[CX4]([CX4]([cH0]1[cH1][cH1][cH1][cH1][cX3]1))
insilico,3216,11880,Un11880,[CX4]([CX4]([CH1]([CX4][CX3])[OH1]))[OH1]
insilico,3217,11881,Un11881,[CX4]([CX4][NX3])[SX2]
insilico,3218,11882,Un11882,[CX4]1([CX4][CH2][CX4]([CH2][CH2]1)[CX3](=[OH0]))
insilico,3219,11884,Un11884,[CH3][CH1]([CH2][CH2][#6])[#6]
insilico,3220,11888,Un11888,O=[CH0]1[#6][#6](O[cH0]2:[cH0]1:[cH0](:[#6]:[cH0](:[cH1]2)O)O)
insilico,3221,11892,Un11892,O=[CH0]([#7])[CH1](N([CH2][#6])[#6])[#6]
insilico,3222,11893,Un11893,[CH3][CH2][CX3]
insilico,3223,11894,Un11894,[CH3][NX3]([CH1]([CH2][CX4])[CX4])
insilico,3224,11895,Un11895,[cH1]1:[cH1]:o:[cX3](:[cH0]1[#6])
insilico,3225,11900,Un11900,[CX4]1[CH1]([OH0][CX4]([CX4]1))[CH2][OH1]
insilico,3226,11901,Un11901,[CH3]O[cH0]1:[cH0](:[cH1]:[cH0](:[cH0]([#6]):[cX3]1)[#8])O
insilico,3227,11914,Un11914,[CH2]([CX4])[CH1]([CX4])[NH0]([CX4])[CH2][CX4]
insilico,3228,11915,Un11915,[CX4]([CX4]([CH2][cH0]1[cH0]([cX3]([cX3]([cH1][cX3]1)))[OH1]))
insilico,3229,11917,Un11917,[CX4][CX4][CX4]([CH2][CH2][CX4])([CX4][CH3])
insilico,3230,11919,Un11919,[CH2]([#6])[CH2][CH1]([#6])O[#6]
insilico,3231,11921,Un11921,[cX3]1[cX3][cH1][cH1][cH0]([cH0]1[CX4])[OH1]
insilico,3232,11922,Un11922,[cH1]([cH1][cX3](a)[nH1][cX3]a)[cX3]a
insilico,3233,11924,Un11924,[CX4]([CX4]([CX4]([NX3])[CX4]([CX4][CH3])))
insilico,3234,11932,Un11932,O=[CH0]([CH1]([#7])[#6])O[CH1]([CH0](=O)[#7])[CH1]([CH3])[#6]
insilico,3235,11934,Un11934,O[cH0]1:[cH1]:[cH1]:[cH1]:[cH1]:[cH1]1
insilico,3236,11935,Un11935,[cX3]1[cH1][cH0]([cH1][cH0]([cH0]1[OX2])[OX2])[CX4]([CX4][CX4])
insilico,3237,11936,Un11936,O[cH0]1:[cH1]:[cH1]:[#6](:[cH1]:[cH0]1[CH0](=O)[#7])
insilico,3238,11937,Un11937,[CH3]O[cH0](:[cH0](:[#6])[#6]):[#6]
insilico,3239,11940,Un11940,[CH3][CH0](=[OH0])[OH0][CH1]([CH2][CX4])[CH0]([CX4][CH2][CX4])([CH3])[CH3]
insilico,3240,11945,Un11945,O[CH1]([CH1]([CH1]([#6])O)[CH3])[#6]
insilico,3241,11946,Un11946,[CH3]O[cH0]1:[cH1]:[#6](:[cH0](:[cH1]:[cH1]1)[#7])
insilico,3242,11949,Un11949,[CX4][CH2][cH0]([cX3]a)[nX3]a
insilico,3243,11950,Un11950,[#8]=[CH0](N1[CH1]([CH2][CH2][CH2]1)[#6])[CH1]([#6])N[#6]
insilico,3244,11951,Un11951,[CX4]([CH1]([CX4][OH0][CX3])[OH1])
insilico,3245,11952,Un11952,[CX4]([CX4])[CX4]([CX4][cX3](a)[cH1][cH1][cX3](a))
insilico,3246,11954,Un11954,[cX3]1[cH1][cH1][cH0]([cH1][cH1]1)[NH0]([CH2][CX4])[CH2][CX4]
insilico,3247,11955,Un11955,[CH3][CH2][CX4][OH1]
insilico,3248,11960,Un11960,[#8][cH0]1:[cH0]([CH2][#7]):[#6](:[#6](:[cH1]:[cH1]1))
insilico,3249,11961,Un11961,[CH3][CX4][NH1][CX4]
insilico,3250,11962,Un11962,O[cH0]1:[cH1]:[cH0](:[#6]:[#6](:[cH0]1:[#6]))O
insilico,3251,11963,Un11963,[CH3][CH0]1([#6]([CH2][CH2][CH0]2([CH1]1[CH2][CH2][CH0]([CH1]2[CH2][#6])([#6])[CH3])[CH3]))[CH3]
insilico,3252,11971,Un11971,[CH3][cH0]1:[cH0](:[cH0](:[cH0](:n1[#6]):[#6]):[cH1]:[#6])[CH0](=O)O[#6]
insilico,3253,11972,Un11972,O=[CH0]([CH1]([CH2][#6])[#7])N[CH1]([CH2][#6])[CH0](=O)[#8]
insilico,3254,11973,Un11973,[#8][cH0]1:[cH1]:[cH0](O[#6]):[#6]:[#6]:[cH0]1[#6]
insilico,3255,11974,Un11974,[CX4]([CX4]([CX4])([CH2][OH1]))[OX2]
insilico,3256,11975,Un11975,[CH3][CH1]([CH1]([#6])O)O
insilico,3257,11976,Un11976,[CH3][cH0]1[cX3]([cH1][cX3]([cX3]([cH0]1[OH1])))
insilico,3258,11977,Un11977,[CH3]O[cH0]1:[#6](:[#6]:[cH0]([#6]):[cH0](:[cH1]1)[CH2][#6])
insilico,3259,11978,Un11978,[cX3]1[cH0]2[cH1][cH1][cH1][cX3]([cH0]2[cX3]([cX3]([cX3]1)))
insilico,3260,11979,Un11979,[CH3][CH1]([CH2][CH1](N[#6])[CH0](=O)N[CH1]([#6])[CH0](=[#8])O)[CH3]
insilico,3261,11981,Un11981,[CX4]([CX3][OH1])[NH1][CH0](=[OH0])[CH1]([CH2][CX4])[NH2]
insilico,3262,11983,Un11983,[CX3]([cH0]1[cH1][cH1][cX3]([cH1][cH1]1))a
insilico,3263,11984,Un11984,[cH1]([cH1][cX3](a)[NH1][CH2][CX4])[cX3](a)
insilico,3264,11986,Un11986,[CX4][CX4]([cX3](a)[cH1][cX3]a)([cH0]([cX3]a)[cX3]a)
insilico,3265,11987,Un11987,N#[CH0][cH0](:[cH1]:[cH1]:[#6]):[#6]
insilico,3266,11988,Un11988,[CX4]([NH1][CX3])[cH0]1[cH1][cX3]([cH1][cH1][cH1]1)
insilico,3267,11989,Un11989,[nX2](a)[nH0][nX3](a)
insilico,3268,11990,Un11990,[CX4][cX3](a)[nH0][cH1][cX3](a)[CX4]
insilico,3269,11991,Un11991,[#8]=[CH0](O[CH1]([#6])[CH0]([CH1]([CH2][#6])[#6])([#6])[#6])[#6]
insilico,3270,11992,Un11992,[#8]=[CH0]([#7])N[CH2][CH2][#6]
insilico,3271,11994,Un11994,[CX4][CX3][CX4]([CX4])[CX4]
insilico,3272,11995,Un11995,[CX4][CX4]([CX4]([CX4][FH0]))
insilico,3273,11996,Un11996,[CX4][cH0]1[cH1][cH0]2[cH0]([cX3]([cH0]1[CX4]))[OH0][CH2][OH0]2
insilico,3274,11997,Un11997,[CX4][NH1][CX4][CX3](=[OH0])
insilico,3275,11998,Un11998,[cH1]([cH0]([cX3]a)-[cX3]([nH0][nX2]a)a)[cX3](a)
insilico,3276,12002,Un12002,[#8]=[CH0](N[CH1]([CH2][cH0](:[#6]):[#6])[#6])[#6]
insilico,3277,12004,Un12004,O=[CH0]1[CH2][CH2][CH1](N1)[CH0](=O)N[#6]
insilico,3278,12006,Un12006,[CX4][NX3]([cH0]1[cX3][cH1][cH1][cH1][cH0]1[NX3])
insilico,3279,12016,Un12016,[CX4][CH2][CX4]1([CX4][CH2][CH2][CX4]([CH1]1[CX4])[CH3])
insilico,3280,12017,Un12017,O=[CH0]([CH1]([#7])[CH2][#6])N[CH1]([CH0](=O)[#7])[CH2][cH0]1:[cH1]:n:[cH0]2:[cH1]:[cH1]:[cH1]:[cH1]:[cH0]21
insilico,3281,12018,Un12018,[CX4]([CX4]([CX4]([CX4][OH1])))([CX4][OX2])
insilico,3282,12021,Un12021,[CX3](=[OH0])[CX4][CX4]([CX4][cH0]1[cH1][cH1][cH1][cH1][cH1]1)
insilico,3283,12022,Un12022,O=[CH0]([cH0]1:[cH1]:[cH1]:[cH0](N[#6]):[cH1]:[cH1]1)O
insilico,3284,12023,Un12023,[#8][CH2][CH1]1[CH1]([CH1]([CH1]([CH1](O1)O[#6])O[#6])[#8])[#8]
insilico,3285,12024,Un12024,[CX4]([CX4]1([CX4]([CX4][CX4]([CH1]([CX4]1)[OH1]))))
insilico,3286,12025,Un12025,[CX4][cH0]([cX3]a)[cX3](a)[cX3]([cH1][cX3]a)
insilico,3287,12028,Un12028,[CH3]N[CH0](=O)[CH2][#6]
insilico,3288,12029,Un12029,O=[CH0]([cH0](:[#7]):[#6])O[CH2][CH3]
insilico,3289,12032,Un12032,[CX4]([CH2][CH0](=[OH0])[OH1])[CX4]
insilico,3290,12035,Un12035,[CX3](=[OH0])[cH0]1[cX3]([cX3]([cH0]([cH1][cH1]1)[OH0][CH3]))
insilico,3291,12038,Un12038,n1:[cX3]:n:[cX3](:[cH1]:[cH0]1[#8])
insilico,3292,12039,Un12039,[NX3]1[CX4]([CH2][CH2][CH1]1[CH2][CX4])
insilico,3293,12040,Un12040,[NX3]([CH2][CH2][CH2][CH2][CX4][NX3])
insilico,3294,12041,Un12041,[#8][CH1]1[CH1](O[CH1]([#6]([CH1]1O[#6]))[#8])[#6]
insilico,3295,12042,Un12042,[OX2][cH0]1[cH1][cH0]([cX3][cX3][cH1]1)[OH1]
insilico,3296,12045,Un12045,[cX3](a)([cH0]([cX3]a)[NX3+](=[OH0]))[NH2]
insilico,3297,12046,Un12046,n1:[cH0]([#6]):n(:[cH0]2:[cH1]:[cH1]:[cH1]:[cH1]:[cH0]12)
insilico,3298,12048,Un12048,[NX3][CH0](=[OH0])[CH2][CH2][CX4]
insilico,3299,12049,Un12049,[#6]O[CH2][CH2]O[#6]
insilico,3300,12050,Un12050,[CX3](=[OH0])[cH0]1[cH1][nH0]([cH0]2[cH1][cH1][cH1][cH1][cH0]21)[CH2][CH2][CH2][CH2][CX4]
insilico,3301,12053,Un12053,O[cH0]1:[cH1]:[#6]:[cH0](:[cH1]:[cH1]1):[cH1]:[#6]
insilico,3302,12056,Un12056,[CX4]([CX4]([OH0][cX3](a)[cX3]([cX3](a)[OH1]))a)[OX2]
insilico,3303,12057,Un12057,[CX3](=[OH0])[OH0][CX4]([CX4][CH2][CH3])
insilico,3304,12059,Un12059,[cX3]1[cX3]([cH0]([cH0]([cX3]([cH1]1))[CX3]=[OH0])[OH1])
insilico,3305,12060,Un12060,[CX4][CH2][CH2][CH2][CX4][CX3]
insilico,3306,12063,Un12063,O=[CH0]([#6])[cH0]1:[cH1]:[cH0](:[cH0](:[cH1]:[cH1]1)O[#6])[#8]
insilico,3307,12071,Un12071,O[cH0](:[#6]):[cH0]1[CH0](=O)[CH2][CH1](O[cH0]1:[#6])[cH0]1:[#6]:[#6]:[cH0](:[cH1]:[cH1]1)O
insilico,3308,12072,Un12072,[CX4][CX4]([CH2][CH2][NX3][CX4][CH2][CX4])
insilico,3309,12074,Un12074,[CX4][CH1]([CH1]([CX4][OH1])[NX3])[OH1]
insilico,3310,12077,Un12077,[cX3](a)[nH0]([nX2]a)[CX4]
insilico,3311,12078,Un12078,[CX4]1[CX4]([CH1]([CH2][CX4]([OH0]1))[OH0][CH3])
insilico,3312,12079,Un12079,[OX2][cH0]1[cH0]([CX4])[cX3][cH1][cH0]([cX3]1)[OX2]
insilico,3313,12081,Un12081,[#8]=[CH0]([CH2][CH2][#6])[cH0](:[#6]):[#6]
insilico,3314,12084,Un12084,O=[CH0]([CH1]([#6])O)O[#6]
insilico,3315,12087,Un12087,[CX4][CH0](=[CX3])[CX4]([CX3])[CH3]
insilico,3316,12090,Un12090,[CX4]1[CX4][CH0]([CH2][CX4])([CX4][CX4]([CX4]1))[CH3]
insilico,3317,12091,Un12091,[CH3][CX4]([CX4]([cH0]([cX3]a)[cX3]a))
insilico,3318,12093,Un12093,O=[CH0]([cH0](:[cH0](:[#6])O):[#6])[CH3]
insilico,3319,12097,Un12097,[CX4][CX4]([CH0]1([CX4]([CX4]([CX3]([CH2][CX4]1))[CH3]))[CH3])
insilico,3320,12098,Un12098,[cX3]1[cH1][cX3]([cH1][cX3]([cH0]1[OH1]))
insilico,3321,12101,Un12101,[CX4][CH2][cX3]([cH1][nX2]a)a
insilico,3322,12102,Un12102,[CX4]([CX4])[CH0](=[OH0])[NH1][CH2][CX4]
insilico,3323,12104,Un12104,[cX3](a)[cH1][cX3]([cX3](a)[cH1][cX3](a)[OH1])a
insilico,3324,12106,Un12106,O=[CH0](N[CH1]([#6])[CH2][CH2][#6])[CH1]([#6])N
insilico,3325,12108,Un12108,[CX3]=[CH1][CX4]([CX4][CH0](=[OH0])[NX3])
insilico,3326,12115,Un12115,[CH3][CH1]([CH3])[CH2][CH1]([#6])N[CH0](=O)[CH1]([CH2][cH0]1:[cH1]:[cH1]:[#6](:[cH1]:[cH1]1))[#7]
insilico,3327,12116,Un12116,[CH3]O[CH2][#6]
insilico,3328,12118,Un12118,[cX3](a)[cH1][cX3]([cH0]([cX3](a))[CH0](=[OH0])[OX2])
insilico,3329,12119,Un12119,O[cH0]1:[cH0](:[cH0](O[#6]):[#6](:[#6](:[cH1]1)))[CH2][#6]
insilico,3330,12121,Un12121,O=[CH0]([CH2][CH2][CH2][CH2][#6])O[CH2][CH1]([CH2]O)O
insilico,3331,12124,Un12124,[OX2][cH0]1[cX3](a)[cX3](a)[cH0]([cX3]([cX3]1))[OH0][CH3]
insilico,3332,12125,Un12125,[CX3](=[CX3])[CX4]([CH2][CH2][CX4]([CX4]))
insilico,3333,12127,Un12127,[#8][cH0]1:[#6]:[cH1]:[cH0](:[cH1]:[cH1]1)[CH1]=[#6]
insilico,3334,12128,Un12128,[CX4][cH0]1[cH1][cH1][cH0]([cH1][cH1]1)[OX2]
insilico,3335,12129,Un12129,[CX4]1[CH1]([OH0][CH1]([CX4]([CH1]1[OX2]))[OH1])[CH2][OH1]
insilico,3336,12131,Un12131,[#8]=[CH0]([#6])O[CH1]([#6])[CH1]([#6])O[CH0](=[#8])[CH3]
insilico,3337,12133,Un12133,[NX3][CX4][CH0](=[OH0])[NH1][CH1]([CX4][CH3])[CH0]([NX3])=[OH0]
insilico,3338,12134,Un12134,[cX3](a)[cX3]([nH0][cX3]([cX3](a)a))
insilico,3339,12135,Un12135,[CX4]([CX4]([CX4][OH0][CH0](=[OH0])[CH3]))[OX2]
insilico,3340,12136,Un12136,[CX4][CH2][CH1]1[CX4]([CH2][CX4]([CX4]([CX4]1[CX4])))[CH3]
insilico,3341,12141,Un12141,[CH3][CH0](=[#6])[CH3]
insilico,3342,12142,Un12142,[CX4]([CX4][CX4])([cH0]1[cH1][cH0]([cX3]([cH1][cX3]1))[OH1])
insilico,3343,12146,Un12146,[#6][CH2][CH2][CH2]S[#6]
insilico,3344,12147,Un12147,[CX4][OH0][cH0]1[cH1][cH0]([cH1][cH0]([cH0]1[CX3]=[OH0])[OH1])[OH1]
insilico,3345,12148,Un12148,[CX4][CH1]([CH2][CH1]([CX4])[CX4])[CX4]
insilico,3346,12149,Un12149,N[cH0]1:[cH1]:[cH1]:[cH0](:[cH1]:[cH1]1)Cl
insilico,3347,12150,Un12150,O[cH0]1:[cH0]([#8]):[cH1]:[cH1]:[cH0](:[cH1]1)[CH2][CH2][#6]
insilico,3348,12152,Un12152,[CX4][cH0]1[cX3]([cX3]([cH1][cX3]([cH1]1)))
insilico,3349,12153,Un12153,[CX4][CH1]([CH3])[CH1]([CX3](=[OH0]))[NX3]([CH0]([CX4][CH1]([CH3])[CH3])=[OH0])
insilico,3350,12156,Un12156,[CX4]([CX4]([CX4][OH0][CH0](=[OH0])[CH3])[CX4])
insilico,3351,12157,Un12157,[NX3][CX4]([cH0]1[cH1][cH0]([cX3]([cH1][cX3]1))[OH0][CX4])
insilico,3352,12158,Un12158,[CH3][CH1]([CH3])[CH1]([#6])N([#6])[#6]
insilico,3353,12159,Un12159,Cl[cH0](:[cH0](:[cH0](:[#6])[#6])[#8]):[#6]
insilico,3354,12161,Un12161,Br[cH0](:[#6]):[cH0](:[#6])[#8]
insilico,3355,12168,Un12168,[CX4]([CH0](=[OH0])[NH1][CX4][CX4])[CH2][cH0]1[cH1][cH1][cH0]([cH1][cH1]1)[OH1]
insilico,3356,12169,Un12169,O=[CH0]([#7])[CH1]([CH2][#6])N[CH0](=[#8])[CH1]1[CH2][CH2][CH2]N1[CH0](=O)[CH1]([#6])N[#6]
insilico,3357,12172,Un12172,[CH3]O[cH0]1:[cX3](:[cX3](:[cH1]:[cH0]([#6]):[cH0]1[#6]))
insilico,3358,12175,Un12175,[NX3][CH2][CX4]([cX3]([cH1][cX3]([cX3]([cX3]a)))a)
insilico,3359,12176,Un12176,[CX3](=[OH0])[NH0]([CX3]=[OH0])[CX4]
insilico,3360,12177,Un12177,[cX3]([cX3]a)[cX3](a)-[cH0]1[cH1][cH1][cH1][cH1][cH1]1
insilico,3361,12178,Un12178,[CH3]O[cH0](:[#6]):[cH1]:[cH0](:[#6])[CH2][#6]
insilico,3362,12179,Un12179,O[CH2][CH1]([#6])[#7]
insilico,3363,12182,Un12182,[CX4]1[CX4]([CH2][CH1]([CH1]1[CH2][CH1]=[CH1][CH2][CH2][CH2][CX3])[OH1])
insilico,3364,12184,Un12184,[CX4]([CH1]([CH1]([CX4])[OH1])[OH1])[OX2]
insilico,3365,12185,Un12185,[cH1]1:[cH1]:[cH1]:[cH1]:[cH0]2:[cH0]1:n(:[cH1]:[cX3]2)[#6]
insilico,3366,12188,Un12188,[CH3][CX4]([CX4]([CX4][OH0][CX3](=[OH0])))
insilico,3367,12189,Un12189,[CH2]([CH1]([OX2])[CH2][OH1])[OX2]
insilico,3368,12193,Un12193,[CX4][CH1]([CX3][NH1][CH2][CX3])[NH1][CX3]
insilico,3369,12196,Un12196,[#6]O[cH0]1:[cH1]:[cH0](:[cH0]([#6]):[#6](:[cH1]1))O[#6]
insilico,3370,12198,Un12198,[cH1]1:n:[cH0](:[cX3](:n1[#6]))[#6]
